alpha,beta,negative_log_likelihood
0.6,0.11,156.87268458890858
0.6,0.12,153.17852941529196
0.6,0.13,149.77892199264176
0.6,0.14,146.66143380312434
0.6,0.15,143.81334463591455
0.6,0.16,141.221793455625
0.6,0.17,138.87391483834895
0.6,0.18,136.7569591585391
0.6,0.19,134.8583956823906
0.6,0.2,133.1659985385253
0.6,0.21,131.66791617722495
0.6,0.22,130.35272539730747
0.6,0.23,129.20947133019212
0.6,0.24,128.22769494647443
0.6,0.25,127.39744971717629
0.6,0.26,126.70930904536748
0.6,0.27,126.15436600749908
0.6,0.28,125.72422682767773
0.6,0.29,125.41099936868586
0.6,0.3,125.2072777735892
0.6,0.31,125.10612424076413
0.6,0.32,125.10104876974987
0.6,0.33,125.18598757983037
0.6,0.34,125.35528078020656
0.6,0.35,125.60364976119607
0.6,0.36,125.92617468031501
0.6,0.37,126.31827233486177
0.6,0.38,126.77567464288475
0.6,0.39,127.29440789601382
0.6,0.4,127.87077289935935
0.6,0.41,128.50132607425815
0.6,0.42,129.18286156788167
0.6,0.43,129.91239438848243
0.6,0.44,130.68714456531535
0.6,0.45,131.50452231713393
0.6,0.46,132.3621142018112
0.6,0.47,133.25767021140035
0.6,0.48,134.18909177122413
0.6,0.49,135.15442059788245
0.6,0.5,136.15182836895866
0.6,0.51,137.17960715635743
0.6,0.52,138.2361605753139
0.6,0.53,139.31999560195987
0.6,0.54,140.4297150137095
0.6,0.55,141.56401040849215
0.6,0.56,142.72165576088247
0.6,0.57,143.90150147537443
0.6,0.58,145.1024688993125
0.6,0.59,146.32354526030676
0.6,0.6,147.56377899524725
0.6,0.61,148.82227544026892
0.6,0.62,150.0981928531902
0.6,0.63,151.3907387420201
0.6,0.64,152.69916647510718
0.6,0.65,154.02277215036202
0.6,0.66,155.36089170274622
0.6,0.67,156.71289823085587
0.6,0.68,158.0781995249632
0.6,0.69,159.45623578029472
0.6,0.7,160.8464774806548
0.6,0.71,162.24842343871026
0.6,0.72,163.66159898038697
0.6,0.73,165.08555426186322
0.6,0.74,166.51986270859814
0.6,0.75,167.9641195667142
0.6,0.76,169.4179405578538
0.6,0.77,170.8809606293746
0.6,0.78,172.352832792417
0.6,0.79,173.83322704100695
0.6,0.8,175.3218293459172
0.6,0.81,176.8183407175344
0.6,0.82,178.32247633245132
0.6,0.83,179.83396471894338
0.6,0.84,181.35254699687943
0.6,0.85,182.8779761679869
0.6,0.86,184.41001645271865
0.6,0.87,185.94844267027872
0.6,0.88,187.49303965863345
0.6,0.89,189.043601731601
0.6,0.9,190.5999321703328
0.6,0.91,192.16184274672003
0.6,0.92,193.72915327645543
0.6,0.93,195.3016911996493
0.6,0.94,196.87929118707584
0.6,0.95,198.4617947702612
0.6,0.96,200.04904999377356
0.6,0.97,201.64091108819494
0.6,0.98,203.2372381623714
0.6,0.99,204.83789691364595
0.6,1.0,206.44275835487102
0.61,0.05,185.7961717016137
0.61,0.06,180.11110835840765
0.61,0.07,174.7823387801259
0.61,0.08,169.80245834962895
0.61,0.09,165.16278334238567
0.61,0.1,160.85349792881516
0.61,0.11,156.8638178824079
0.61,0.12,153.1821640953655
0.61,0.13,149.79633916132994
0.61,0.14,146.6937009046449
0.61,0.15,143.86132768161002
0.61,0.16,141.28617140625144
0.61,0.17,138.9551954295156
0.61,0.18,136.85549552187848
0.61,0.19,134.9744032028775
0.61,0.2,133.29957148592308
0.61,0.21,131.81904374800206
0.61,0.22,130.52130689619494
0.61,0.23,129.39533030380548
0.61,0.24,128.4305921529598
0.61,0.25,127.61709487498344
0.61,0.26,126.94537135133176
0.61,0.27,126.40648345040935
0.61,0.28,125.99201434976813
0.61,0.29,125.69405594550265
0.61,0.3,125.50519249393784
0.61,0.31,125.41848147432951
0.61,0.32,125.4274325117369
0.61,0.33,125.52598506066627
0.61,0.34,125.70848542485784
0.61,0.35,125.96966357770509
0.61,0.36,126.30461015131439
0.61,0.37,126.70875387952147
0.61,0.38,127.17783971030039
0.61,0.39,127.70790774469921
0.61,0.4,128.2952731114173
0.61,0.41,128.93650684707825
0.61,0.42,129.6284178209169
0.61,0.43,130.36803571781022
0.61,0.44,131.15259507431475
0.61,0.45,131.97952034767954
0.61,0.46,132.84641198689647
0.61,0.47,133.75103346701073
0.61,0.48,134.6912992425728
0.61,0.49,135.6652635727423
0.61,0.5,136.67111016876717
0.61,0.51,137.70714261397376
0.61,0.52,138.77177550677305
0.61,0.53,139.86352627823197
0.61,0.54,140.98100763734433
0.61,0.55,142.1229205990534
0.61,0.56,143.28804805225755
0.61,0.57,144.47524882734342
0.61,0.58,145.6834522251773
0.61,0.59,146.91165297188573
0.61,0.6,148.1589065661312
0.61,0.61,149.4243249878926
0.61,0.62,150.7070727399922
0.61,0.63,152.00636319573596
0.61,0.64,153.32145522805146
0.61,0.65,154.65165009741023
0.61,0.66,155.99628857760513
0.61,0.67,157.3547483001239
0.61,0.68,158.72644129940824
0.61,0.69,160.1108117427336
0.61,0.7,161.50733382977455
0.61,0.71,162.9155098481574
0.61,0.72,164.3348683724349
0.61,0.73,165.7649625949651
0.61,0.74,167.20536877813817
0.61,0.75,168.6556848182789
0.61,0.76,170.11552891235735
0.61,0.77,171.5845383193953
0.61,0.78,173.0623682091132
0.61,0.79,174.54869059101162
0.61,0.8,176.04319331762932
0.61,0.81,177.54557915624633
0.61,0.82,179.05556492378682
0.61,0.83,180.57288068009117
0.61,0.84,182.09726897514665
0.61,0.85,183.62848414620774
0.61,0.86,185.16629166109084
0.61,0.87,186.71046750421095
0.61,0.88,188.26079760222083
0.61,0.89,189.8170772863576
0.61,0.9,191.37911078884068
0.61,0.91,192.94671077086826
0.61,0.92,194.51969787996072
0.61,0.93,196.0979003345785
0.61,0.94,197.6811535340917
0.61,0.95,199.26929969234635
0.61,0.96,200.86218749319198
0.61,0.97,202.45967176646943
0.61,0.98,204.06161318306988
0.61,0.99,205.6678779677819
0.61,1.0,207.2783376287356
0.62,0.05,185.7551801878167
0.62,0.06,180.07079187321548
0.62,0.07,174.74527391450204
0.62,0.08,169.77101503100158
0.62,0.09,165.13911155114783
0.62,0.1,160.83951968489936
0.62,0.11,156.86122441592664
0.62,0.12,153.19241785316734
0.62,0.13,149.82068009696596
0.62,0.14,146.733156363454
0.62,0.15,143.91672512529883
0.62,0.16,141.35815321429087
0.62,0.17,139.04423505507552
0.62,0.18,136.9619143535815
0.62,0.19,135.0983875768159
0.62,0.2,133.44118939368798
0.62,0.21,131.97826088714834
0.62,0.22,130.69800180347946
0.62,0.23,129.5893083949329
0.62,0.24,128.64159856358043
0.62,0.25,127.84482605586872
0.62,0.26,127.18948541652247
0.62,0.27,126.66660931182166
0.62,0.28,126.26775969670413
0.62,0.29,125.98501414429656
0.62,0.3,125.81094849311991
0.62,0.31,125.73861680560088
0.62,0.32,125.761529477983
0.62,0.33,125.87363020024029
0.62,0.34,126.06927233732493
0.62,0.35,126.34319519085018
0.62,0.36,126.6905005030359
0.62,0.37,127.10662948167574
0.62,0.38,127.58734055494205
0.62,0.39,128.12868800669628
0.62,0.4,128.7270015952582
0.62,0.41,129.37886721993044
0.62,0.42,130.08110866868955
0.62,0.43,130.83077045614604
0.62,0.44,131.62510174208737
0.62,0.45,132.46154130668637
0.62,0.46,133.33770354799051
0.62,0.47,134.25136545988067
0.62,0.48,135.2004545437147
0.62,0.49,136.1830376038535
0.62,0.5,137.19731037576918
0.62,0.51,138.24158793514098
0.62,0.52,139.3142958369363
0.62,0.53,140.4139619347496
0.62,0.54,141.53920883242944
0.62,0.55,142.68874692211818
0.62,0.56,143.86136796513833
0.62,0.57,145.05593917460988
0.62,0.58,146.27139776115953
0.62,0.59,147.5067459055913
0.62,0.6,148.7610461248289
0.62,0.61,150.03341699981775
0.62,0.62,151.32302923636766
0.62,0.63,152.62910203207937
0.62,0.64,153.95089972457308
0.62,0.65,155.2877286981631
0.62,0.66,156.6389345279382
0.62,0.67,158.00389934191423
0.62,0.68,159.382039383474
0.62,0.69,160.7728027577939
0.62,0.7,162.1756673472878
0.62,0.71,163.5901388823516
0.62,0.72,165.01574915483607
0.62,0.73,166.45205436272934
0.62,0.74,167.89863357549737
0.62,0.75,169.35508731042478
0.62,0.76,170.82103621110156
0.62,0.77,172.2961198199594
0.62,0.78,173.77999543743
0.62,0.79,175.27233706093665
0.62,0.8,176.77283439748226
0.62,0.81,178.28119194413773
0.62,0.82,179.79712813119684
0.62,0.83,181.32037452320247
0.62,0.84,182.8506750734505
0.62,0.85,184.3877854279342
0.62,0.86,185.93147227503022
0.62,0.87,187.48151273752163
0.62,0.88,189.03769380384097
0.62,0.89,190.5998117956579
0.62,0.9,192.16767186917468
0.62,0.91,193.74108754770288
0.62,0.92,195.31988028328306
0.62,0.93,196.90387904529132
0.62,0.94,198.49291993413783
0.62,0.95,200.08684581830474
0.62,0.96,201.6855059931147
0.62,0.97,203.28875585973734
0.62,0.98,204.89645662306273
0.62,0.99,206.5084750071663
0.62,1.0,208.124682987196
0.63,0.05,185.71748131491492
0.63,0.06,180.03434242660455
0.63,0.07,174.71261615683332
0.63,0.08,169.74448225478744
0.63,0.09,165.12081523035476
0.63,0.1,160.8313419960002
0.63,0.11,156.86481600643629
0.63,0.12,153.2092004705674
0.63,0.13,149.85185348837769
0.63,0.14,146.7797087261558
0.63,0.15,143.9794463286213
0.63,0.16,141.43765001486517
0.63,0.17,139.1409475758851
0.63,0.18,137.07613317767172
0.63,0.19,135.23027090493554
0.63,0.2,133.59077982006573
0.63,0.21,132.14550145042512
0.63,0.22,130.8827510646503
0.63,0.23,129.7913543775427
0.63,0.24,128.86067146178206
0.63,0.25,128.08060967307017
0.63,0.26,127.44162734194727
0.63,0.27,126.93472987564736
0.63,0.28,126.55145976807957
0.63,0.29,126.28388185209448
0.63,0.3,126.12456495831776
0.63,0.31,126.06656097814239
0.63,0.32,126.10338217108927
0.63,0.33,126.22897741247574
0.63,0.34,126.43770794814391
0.63,0.35,126.72432310954177
0.63,0.36,127.08393634447943
0.63,0.37,127.51200183553102
0.63,0.38,128.00429190811
0.63,0.39,128.5568753723103
0.63,0.4,129.16609689524535
0.63,0.41,129.82855746239287
0.63,0.42,130.54109595605135
0.63,0.43,131.30077185520295
0.63,0.44,132.10484904277718
0.63,0.45,132.95078069256078
0.63,0.46,133.8361951979684
0.63,0.47,134.75888309787908
0.63,0.48,135.71678495014817
0.63,0.49,136.7079801007209
0.63,0.5,137.73067629509103
0.63,0.51,138.78320007880944
0.63,0.52,139.86398793459662
0.63,0.53,140.9715781050844
0.63,0.54,142.10460305216003
0.63,0.55,143.26178250613958
0.63,0.56,144.4419170604485
0.63,0.57,145.64388227004676
0.63,0.58,146.86662321443592
0.63,0.59,148.10914948866005
0.63,0.6,149.37053058824864
0.63,0.61,150.64989165648169
0.63,0.62,151.9464095647067
0.63,0.63,153.25930929865535
0.63,0.64,154.58786062580631
0.63,0.65,155.9313750208175
0.63,0.66,157.28920282788687
0.63,0.67,158.66073064062508
0.63,0.68,160.04537888160897
0.63,0.69,161.44259956526693
0.63,0.7,162.85187422910832
0.63,0.71,164.2727120195585
0.63,0.72,165.70464791982675
0.63,0.73,167.14724110828837
0.63,0.74,168.60007343683841
0.63,0.75,170.06274801957215
0.63,0.76,171.53488792295246
0.63,0.77,173.01613494938937
0.63,0.78,174.50614850682646
0.63,0.79,176.00460455756343
0.63,0.8,177.51119464010966
0.63,0.81,179.02562495839015
0.63,0.82,180.5476155330972
0.63,0.83,182.0768994104202
0.63,0.84,183.61322192377972
0.63,0.85,185.15634000455728
0.63,0.86,186.70602153813925
0.63,0.87,188.2620447619021
0.63,0.88,189.8241977020357
0.63,0.89,191.3922776463535
0.63,0.9,192.96609065047662
0.63,0.91,194.54545107497745
0.63,0.92,196.13018115127187
0.63,0.93,197.7201105742151
0.63,0.94,199.3150761195249
0.63,0.95,200.9149212842988
0.63,0.96,202.5194959490266
0.63,0.97,204.1286560596253
0.63,0.98,205.7422633281342
0.63,0.99,207.3601849508122
0.63,1.0,208.9822933424753
0.64,0.05,185.68302490633067
0.64,0.06,180.0017028735738
0.64,0.07,174.68430231234643
0.64,0.08,169.7227916620955
0.64,0.09,165.10782172119139
0.64,0.1,160.82888875822815
0.64,0.11,156.87451396134978
0.64,0.12,153.23243153235626
0.64,0.13,149.88977807808163
0.64,0.14,146.83327678833152
0.64,0.15,144.0494110476753
0.64,0.16,141.52458343834212
0.64,0.17,139.24525740874225
0.64,0.18,137.1980800988593
0.64,0.19,135.3699858612091
0.64,0.2,133.74828086037112
0.64,0.21,132.3207097689749
0.64,0.22,131.0755060163983
0.64,0.23,130.00142731299974
0.64,0.24,129.08777829770384
0.64,0.25,128.324422171517
0.64,0.26,127.70178311347333
0.64,0.27,127.21084115432929
0.64,0.28,126.84312102838504
0.64,0.29,126.59067635190515
0.64,0.3,126.44607030036087
0.64,0.31,126.40235378508831
0.64,0.32,126.45304196889361
0.64,0.33,126.59208981323255
0.64,0.34,126.81386721860898
0.64,0.35,127.1131342052746
0.64,0.36,127.48501648274515
0.64,0.37,127.92498167308625
0.64,0.38,128.4288163830585
0.64,0.39,128.99260426254216
0.64,0.4,129.61270513969404
0.64,0.41,130.28573528553932
0.64,0.42,131.0085488308001
0.64,0.43,131.7782203344743
0.64,0.44,132.5920284858785
0.64,0.45,133.447440908604
0.64,0.46,134.3421000252526
0.64,0.47,135.27380993523326
0.64,0.48,136.2405242536683
0.64,0.49,137.24033485712573
0.64,0.5,138.27146148100925
0.64,0.51,139.33224211366948
0.64,0.52,140.42112413338018
0.64,0.53,141.53665613600847
0.64,0.54,142.67748040333316
0.64,0.55,143.8423259643717
0.64,0.56,145.0300022046729
0.64,0.57,146.23939298119578
0.64,0.58,147.4694512031086
0.64,0.59,148.71919384149246
0.64,0.6,149.9876973335481
0.64,0.61,151.27409334940234
0.64,0.62,152.57756489200526
0.64,0.63,153.89734270287832
0.64,0.64,155.23270194861436
0.64,0.65,156.5829591650254
0.64,0.66,157.9474694377152
0.64,0.67,159.325623799581
0.64,0.68,160.7168468273757
0.64,0.69,162.12059442093542
0.64,0.7,163.53635175006704
0.64,0.71,164.96363135535003
0.64,0.72,166.40197139027347
0.64,0.73,167.85093399319038
0.64,0.74,169.3101037785684
0.64,0.75,170.77908643788876
0.64,0.76,172.25750744138995
0.64,0.77,173.7450108325873
0.64,0.78,175.2412581081919
0.64,0.79,176.74592717667977
0.64,0.8,178.25871138932948
0.64,0.81,179.77931863807714
0.64,0.82,181.30747051500217
0.64,0.83,182.84290152870304
0.64,0.84,184.38535837321638
0.64,0.85,185.93459924548776
0.64,0.86,187.49039320774304
0.64,0.87,189.05251959140395
0.64,0.88,190.62076743946963
0.64,0.89,192.19493498453434
0.64,0.9,193.77482915984422
0.64,0.91,195.36026514100396
0.64,0.92,196.9510659161345
0.64,0.93,198.54706188245905
0.64,0.94,200.1480904674552
0.64,0.95,201.7539957728562
0.64,0.96,203.36462823991744
0.64,0.97,204.97984433449122
0.64,0.98,206.5995062505546
0.64,0.99,208.22348163095617
0.64,1.0,209.8516433042204
0.65,0.05,185.65176620545563
0.65,0.06,179.97282224025327
0.65,0.07,174.6602760114994
0.65,0.08,169.70588228292524
0.65,0.09,165.1000662338456
0.65,0.1,160.83209214029304
0.65,0.11,156.89024819474628
0.65,0.12,153.26203950127365
0.65,0.13,149.93438170139206
0.65,0.14,146.89378860261212
0.65,0.15,144.12654841454744
0.65,0.16,141.6188845694406
0.65,0.17,139.35709846681357
0.65,0.18,137.32769272769832
0.65,0.19,135.51747460584372
0.65,0.2,133.91364005063843
0.65,0.21,132.50383954620744
0.65,0.22,131.2762272790993
0.65,0.23,130.21949544031764
0.65,0.24,129.3228955782059
0.65,0.25,128.5762489194964
0.65,0.26,127.96994749687398
0.65,0.27,127.49494778890428
0.65,0.28,127.14275841362803
0.65,0.29,126.9054232373669
0.65,0.3,126.77550107780394
0.65,0.31,126.74604300399831
0.65,0.32,126.8105680714084
0.65,0.33,126.96303818059488
0.65,0.34,127.19783261564672
0.65,0.35,127.50972270280673
0.65,0.36,127.89384693071496
0.65,0.37,128.34568678999943
0.65,0.38,128.8610435202222
0.65,0.39,129.43601589483953
0.65,0.4,130.06697912830734
0.65,0.41,130.75056495221014
0.65,0.42,131.4836428779284
0.65,0.43,132.2633026405997
0.65,0.44,133.08683780184862
0.65,0.45,133.95173047598584
0.65,0.46,134.8556371352552
0.65,0.47,135.7963754435268
0.65,0.48,136.77191206399337
0.65,0.49,137.7803513844251
0.65,0.5,138.819925102953
0.65,0.51,139.88898261785386
0.65,0.52,140.98598216611884
0.65,0.53,142.10948265747712
0.65,0.54,143.25813615284773
0.65,0.55,144.43068093875542
0.65,0.56,145.62593515196764
0.65,0.57,146.8427909113988
0.65,0.58,148.08020891712164
0.65,0.59,149.3372134790798
0.65,0.6,150.6128879407616
0.65,0.61,151.9063704656662
0.65,0.62,153.21685015683218
0.65,0.63,154.54356348201563
0.65,0.64,155.88579097927695
0.65,0.65,157.2428542197638
0.65,0.66,158.6141130063857
0.65,0.67,159.99896278882272
0.65,0.68,161.39683227695082
0.65,0.69,162.80718123626667
0.65,0.7,164.22949845028353
0.65,0.71,165.6632998361461
0.65,0.72,167.10812670088333
0.65,0.73,168.5635441267958
0.65,0.74,170.02913947545483
0.65,0.75,171.50452100069498
0.65,0.76,172.98931656180307
0.65,0.77,174.4831724288638
0.65,0.78,175.98575217290417
0.65,0.79,177.4967356341092
0.65,0.8,179.0158179619576
0.65,0.81,180.54270872164238
0.65,0.82,182.07713106162254
0.65,0.83,183.61882093758243
0.65,0.84,185.16752638848033
0.65,0.85,186.72300686071577
0.65,0.86,188.28503257678844
0.65,0.87,189.85338394511328
0.65,0.88,191.42785100793472
0.65,0.89,193.00823292453197
0.65,0.9,194.59433748713732
0.65,0.91,196.18598066719343
0.65,0.92,197.78298618977655
0.65,0.93,199.38518513416938
0.65,0.94,200.9924155587499
0.65,0.95,202.60452214848098
0.65,0.96,204.22135588344366
0.65,0.97,205.84277372696172
0.65,0.98,207.46863833198313
0.65,0.99,209.0988177644883
0.65,1.0,210.73318524278145
0.66,0.05,185.6236654085875
0.66,0.06,179.94765518437333
0.66,0.07,174.64048710467083
0.66,0.08,169.69369987154724
0.66,0.09,165.09749112980194
0.66,0.1,160.84089181864493
0.66,0.11,156.91195642096426
0.66,0.12,153.297960875305
0.66,0.13,149.9856004122895
0.66,0.14,146.9611805775991
0.66,0.15,144.21079601337865
0.66,0.16,141.72049300415327
0.66,0.17,139.47641320077486
0.66,0.18,137.46491720898473
0.66,0.19,135.6726878036778
0.66,0.2,134.08681337850274
0.66,0.21,132.69485286342598
0.66,0.22,131.48488375925027
0.66,0.23,130.44553517729972
0.66,0.24,129.56600786847034
0.66,0.25,128.83608321234777
0.66,0.26,128.24612304514972
0.66,0.27,127.78706206139952
0.66,0.28,127.45039435018795
0.66,0.29,127.22815543938712
0.66,0.3,127.1129010326348
0.66,0.31,127.09768344289007
0.66,0.32,127.17602655840679
0.66,0.33,127.34190002522969
0.66,0.34,127.58969319616062
0.66,0.35,127.91418927970088
0.66,0.36,128.31054002300831
0.66,0.37,128.7742411791873
0.66,0.38,129.30110893969868
0.66,0.39,129.88725745571824
0.66,0.4,130.52907752620612
0.66,0.41,131.22321649374112
0.66,0.42,131.96655936035899
0.66,0.43,132.75621111342483
0.66,0.44,133.58948023482256
0.66,0.45,134.46386335446206
0.66,0.46,135.37703100044487
0.66,0.47,136.32681439247037
0.66,0.48,137.31119322159446
0.66,0.49,138.328284357794
0.66,0.5,139.3763314264981
0.66,0.51,140.45369519601593
0.66,0.52,141.55884471932936
0.66,0.53,142.69034917580274
0.66,0.54,143.84687036084628
0.66,0.55,145.0271557742734
0.66,0.56,146.23003226094582
0.66,0.57,147.45440016019842
0.66,0.58,148.69922792342715
0.66,0.59,149.96354716205212
0.66,0.6,151.24644809080678
0.66,0.61,152.54707533393056
0.66,0.62,153.86462406433418
0.66,0.63,155.19833644815716
0.66,0.64,156.54749836935142
0.66,0.65,157.91143641097992
0.66,0.66,159.28951507184902
0.66,0.67,160.68113419886242
0.66,0.68,162.08572661714095
0.66,0.69,163.50275594146686
0.66,0.7,164.93171455400824
0.66,0.71,166.37212173457033
0.66,0.72,167.82352193079313
0.66,0.73,169.2854831568
0.66,0.74,170.75759550978893
0.66,0.75,172.23946979496438
0.66,0.76,173.73073625003272
0.66,0.77,175.23104336123905
0.66,0.78,176.74005676361634
0.66,0.79,178.25745821873903
0.66,0.8,179.78294466385245
0.66,0.81,181.3162273267713
0.66,0.82,182.85703090141493
0.66,0.83,184.40509277928112
0.66,0.84,185.96016233256032
0.66,0.85,187.52200024494815
0.66,0.86,189.09037788654666
0.66,0.87,190.66507672954162
0.66,0.88,192.24588780162017
0.66,0.89,193.83261117434077
0.66,0.9,195.4250554838938
0.66,0.91,197.0230374819031
0.66,0.92,198.62638161410248
0.66,0.93,200.23491962490104
0.66,0.94,201.8484901860048
0.66,0.95,203.46693854740658
0.66,0.96,205.0901162091946
0.66,0.97,206.71788061273972
0.66,0.98,208.35009484994643
0.66,0.99,209.98662738934195
0.66,1.0,211.62735181787704
0.67,0.05,185.5986872341763
0.67,0.06,179.9261614985074
0.67,0.07,174.62489110577525
0.67,0.08,169.68619629664565
0.67,0.09,165.10004526440045
0.67,0.1,160.85523427803517
0.67,0.11,156.9395834184164
0.67,0.12,153.34013941963326
0.67,0.13,150.04337768801022
0.67,0.14,147.03539665919922
0.67,0.15,144.3020990421628
0.67,0.16,141.82935599535992
0.67,0.17,139.60315173124553
0.67,0.18,137.6097073437039
0.67,0.19,135.83558373806153
0.67,0.2,134.26776439118638
0.67,0.21,132.89371928388795
0.67,0.22,131.70145175139206
0.67,0.23,130.67953022196977
0.67,0.24,129.81710689445669
0.67,0.25,129.10392537736294
0.67,0.26,128.5303192072087
0.67,0.27,128.08720300856774
0.67,0.28,127.7660578748299
0.67,0.29,127.55891235362427
0.67,0.3,127.45832022639311
0.67,0.31,127.45733608614782
0.67,0.32,127.54948954627774
0.67,0.33,127.72875875934866
0.67,0.34,127.98954378927623
0.67,0.35,128.32664026305062
0.67,0.36,128.73521362841643
0.67,0.37,129.21077426022288
0.67,0.38,129.74915358890428
0.67,0.39,130.3464813680073
0.67,0.4,130.99916415213633
0.67,0.41,131.70386502054325
